,longitude,latitude
2672,-85.03827,-85.03827
2673,-85.03827,-85.03827
2674,-84.63702,-84.63702
2675,-86.5549,-86.5549
2676,-84.23711,-84.23711
2677,-84.20422,-84.20422
2678,-82.5446,-82.5446
2679,-83.46014,-83.46014
2680,-92.64896,-92.64896
2681,-93.4386,-93.4386
2682,-91.0955,-91.0955
2683,-90.6763,-90.6763
2684,-93.36627,-93.36627
2685,-91.84467,-91.84467
2686,-89.81163,-89.81163
2687,-92.28034,-92.28034
2688,-70.97559,-70.97559
2689,-70.48792,-70.48792
2690,-70.75587,-70.75587
2691,-70.97708,-70.97708
2692,-70.89049,-70.89049
2693,-71.80123,-71.80123
2694,-72.82665,-72.82665
2695,-72.89154,-72.89154
2696,-72.91994,-72.91994
2697,-73.16418,-73.16418
2698,-70.95207,-70.95207
2699,-36588780.0,-36588780.0
2700,-73.47686,-73.47686
2701,-73.16617,-73.16617
2702,-73.38644,-73.38644
2703,-76.53862,-76.53862
2704,-77.4608,-77.4608
2705,-76.54514,-76.54514
2706,-76.811,-76.811
2707,-75.80465,-75.80465
2708,-78.32549,-78.32549
2709,-76.6691,-76.6691
2710,-77.2948,-77.2948
2711,-68.8405,-68.8405
2712,-85.38834,-85.38834
2713,-83.59014,-83.59014
2714,-88.16361,-88.16361
2715,-85.49639,-85.49639
2716,-89.31389,-89.31389
2717,-86.81917,-86.81917
2718,-84.4587,-84.4587
2719,-83.51418,-83.51418
2720,-86.075,-86.075
2721,-86.5153,-86.5153
2722,-84.47611,-84.47611
2723,-83.55718,-83.55718
2724,-83.86097,-83.86097
2725,-85.27652,-85.27652
2726,-85.77714,-85.77714
2727,-84.20835,-84.20835
2728,-84.16389,-84.16389
2729,-86.09081,-86.09081
2730,-85.93575,-85.93575
2731,-87.3459,-87.3459
2732,-86.0221,-86.0221
2733,-86.42896,-86.42896
2734,-85.95915,-85.95915
2735,-87.5034,-87.5034
2736,-86.5367,-86.5367
2737,-86.611,-86.611
2738,-88.7751,-88.7751
2739,-85.84005,-85.84005
2740,-83.78585,-83.78585
2741,-85.23538,-85.23538
2742,-83.67,-83.67
2743,-85.6667,-85.6667
2744,-85.99374,-85.99374
2745,-85.63835,-85.63835
2746,-83.62335,-83.62335
2747,-84.00156,-84.00156
2748,-84.2915,-84.2915
2749,-85.79052,-85.79052
2750,-86.97,-86.97
2751,-85.2515,-85.2515
2752,-88.45181,-88.45181
2753,-83.84937,-83.84937
2754,-86.10335,-86.10335
2755,-83.5175,-83.5175
2756,-84.4445,-84.4445
2757,-86.353,-86.353
2758,-85.30701,-85.30701
2759,-84.41335,-84.41335
2760,-85.433,-85.433
2761,-86.376,-86.376
2762,-83.95399,-83.95399
2763,-83.9205,-83.9205
2764,-85.293,-85.293
2765,-85.5995,-85.5995
2766,-86.36,-86.36
2767,-83.3595,-83.3595
2768,-84.94099,-84.94099
2769,-84.4995,-84.4995
2770,-86.29,-86.29
2771,-86.11156,-86.11156
2772,-84.30746,-84.30746
2773,-84.5914,-84.5914
2774,-85.44922,-85.44922
2775,-84.10373,-84.10373
2776,-84.01165,-84.01165
2777,-84.50999,-84.50999
2778,-83.61314,-83.61314
2779,-85.72845,-85.72845
2780,-85.68,-85.68
2781,-87.326,-87.326
2782,-85.9222,-85.9222
2783,-84.21035,-84.21035
2784,-87.09378,-87.09378
2785,-89.5,-89.5
2786,-84.53098,-84.53098
2787,-84.53609,-84.53609
2788,-87.05026,-87.05026
2789,-87.87157,-87.87157
2790,-81.52805,-81.52805
2791,-83.88607,-83.88607
2792,-86.325,-86.325
2793,-92.49979,-92.49979
2794,-95.0168,-95.0168
2795,-94.57375,-94.57375
2796,-94.1211,-94.1211
2797,-93.9137,-93.9137
2798,-92.83521,-92.83521
2799,-90.58915,-90.58915
2800,-92.84309,-92.84309
2801,-96.28425,-96.28425
2802,-94.83755,-94.83755
2803,-94.80162,-94.80162
2804,-94.87069,-94.87069
2805,-92.88618,-92.88618
2806,-92.6349,-92.6349
2807,-92.12065,-92.12065
2808,-93.28008,-93.28008
2809,-93.81888,-93.81888
2810,-92.2895,-92.2895
2811,-93.75745,-93.75745
2812,-94.68516,-94.68516
2813,-92.296,-92.296
2814,-96.0073,-96.0073
2815,-90.0545,-90.0545
2816,-94.41713,-94.41713
2817,-95.05023,-95.05023
2818,-92.75357,-92.75357
2819,-94.07877,-94.07877
2820,-94.88525,-94.88525
2821,-93.31413,-93.31413
2822,-94.2633,-94.2633
2823,-91.6284,-91.6284
2824,-93.91737,-93.91737
2825,-91.419,-91.419
2826,-90.2488,-90.2488
2827,-93.41,-93.41
2828,-93.5395,-93.5395
2829,-91.07,-91.07
2830,-91.985,-91.985
2831,-92.1527,-92.1527
2832,-93.51,-93.51
2833,-91.1569,-91.1569
2834,-90.7212,-90.7212
2835,-91.41383,-91.41383
2836,-90.50072,-90.50072
2837,-94.286,-94.286
2838,-93.25712,-93.25712
2839,-94.47345,-94.47345
2840,-91.30804,-91.30804
2841,-90.7,-90.7
2842,-91.64719,-91.64719
2843,-94868400.0,-94868400.0
2844,-93.73122,-93.73122
2845,-93.1073,-93.1073
2846,-93.6383,-93.6383
2847,-94.2319,-94.2319
2848,-90.86792,-90.86792
2849,-90.7357,-90.7357
2850,-92.31901,-92.31901
2851,-90.21339,-90.21339
2852,-92.1426,-92.1426
2853,-90.52135,-90.52135
2854,-91.06547,-91.06547
2855,-95.32129,-95.32129
2856,-92.22327,-92.22327
2857,-94.2908,-94.2908
2858,-92.2428,-92.2428
2859,-94.10855,-94.10855
2860,-94.60359,-94.60359
2861,-94.32079,-94.32079
2862,-94.1927,-94.1927
2863,-92.5415,-92.5415
2864,-93.86594,-93.86594
2865,-90.55145,-90.55145
2866,-93.64312,-93.64312
2867,-91.33569,-91.33569
2868,-90.89388,-90.89388
2869,-92.79309,-92.79309
2870,-91.42575,-91.42575
2871,-94.30658,-94.30658
2872,-93.3945,-93.3945
2873,-88.72985,-88.72985
2874,-89.6918,-89.6918
2875,-88.65135,-88.65135
2876,-88.68893,-88.68893
2877,-88.26655,-88.26655
2878,-112.5649,-112.5649
2879,-113.6925,-113.6925
2880,-111.9625,-111.9625
2881,-112.571,-112.571
2882,-115.6418,-115.6418
2883,-114.08,-114.08
2884,-113.82,-113.82
2885,-113.7593,-113.7593
2886,-111.563,-111.563
2887,-113.1424,-113.1424
2888,-109.5528,-109.5528
2889,-114.0725,-114.0725
2890,-144.0265,-144.0265
2891,-111.2644,-111.2644
2892,-113.5911,-113.5911
2893,-110.6268,-110.6268
2894,-111.3637,-111.3637
2895,-81.98335,-81.98335
2896,-82.4831,-82.4831
2897,-81.38915,-81.38915
2898,-81.80479,-81.80479
2899,-81.7418,-81.7418
2900,-77.5873,-77.5873
2901,-77.7485,-77.7485
2902,-83.5214,-83.5214
2903,-82.26195,-82.26195
2904,-83.5582,-83.5582
2905,-77.67995,-77.67995
2906,-78.968,-78.968
2907,-82.4614,-82.4614
2908,-80.46865,-80.46865
2909,-83.007,-83.007
2910,-83.26097,-83.26097
2911,-80.66,-80.66
2912,-83.23206,-83.23206
2913,-80.2068,-80.2068
2914,-81.402,-81.402
2915,-79.11128,-79.11128
2916,-80.2084,-80.2084
2917,-80.375,-80.375
2918,-81.56219,-81.56219
2919,-79.88049,-79.88049
2920,-80.03551,-80.03551
2921,-81.95195,-81.95195
2922,-82.87408,-82.87408
2923,-77.10508,-77.10508
2924,-80.69763,-80.69763
2925,-81.77603,-81.77603
2926,-79.75537,-79.75537
2927,-81.20877,-81.20877
2928,-80.01653,-80.01653
2929,-83.52959,-83.52959
2930,-80.00272,-80.00272
2931,-80.08778,-80.08778
2932,-102.7291,-102.7291
2933,-96.42668,-96.42668
2934,-103.018,-103.018
2935,-96.46025,-96.46025
2936,-103.0044,-103.0044
2937,-97.13196,-97.13196
2938,-71.46778,-71.46778
2939,-70.93333,-70.93333
2940,-71.35414,-71.35414
2941,-71.1794,-71.1794
2942,-74.6298,-74.6298
2943,-74.2975,-74.2975
2944,-75.11044,-75.11044
2945,-75.5167,-75.5167
2946,-74.70135,-74.70135
2947,-74.3966,-74.3966
2948,-74.29085,-74.29085
2949,-74.45995,-74.45995
2950,-74.3516,-74.3516
2951,-74.84528,-74.84528
2952,-74.46155,-74.46155
2953,-74.78004,-74.78004
2954,-74.1301,-74.1301
2955,-74.49518,-74.49518
2956,-74.68832,-74.68832
2957,-74.15562,-74.15562
2958,-74.52625,-74.52625
2959,-74.6854,-74.6854
2960,-74.53293,-74.53293
2961,-74.55341,-74.55341
2962,-74.64189,-74.64189
2963,-74.68758,-74.68758
2964,-74.79077,-74.79077
2965,-74.69759,-74.69759
2966,-105.4113,-105.4113
2967,-105.7197,-105.7197
2968,-106.9958,-106.9958
2969,-106.9547,-106.9547
2970,-108.8548,-108.8548
2971,-106.9571,-106.9571
2972,-109.0612,-109.0612
2973,-105.5596,-105.5596
2974,-107.1612,-107.1612
2975,-105.7338,-105.7338
2976,-119.975,-119.975
2977,-119.6665,-119.6665
2978,-118.1806,-118.1806
2979,-74.0863,-74.0863
2980,-74.75611,-74.75611
2981,-76.17366,-76.17366
2982,-78.1946,-78.1946
2983,-77.664,-77.664
2984,-78.28014,-78.28014
2985,-73.66616,-73.66616
2986,-73.8094,-73.8094
2987,-73.73606,-73.73606
2988,-75.38025,-75.38025
2989,-73.91649,-73.91649
2990,-74.00528,-74.00528
2991,-73.45947,-73.45947
2992,-73.51238,-73.51238
2993,-73.56614,-73.56614
2994,-73.741,-73.741
2995,-77.36516,-77.36516
2996,-73.52,-73.52
2997,-75.57448,-75.57448
2998,-74.27923,-74.27923
2999,-73.64642,-73.64642
3000,-75.58825,-75.58825
3001,-74.47383,-74.47383
3002,-73.81,-73.81
3003,-75.73906,-75.73906
3004,-74.11488,-74.11488
3005,-77.98756,-77.98756
3006,-74.15429,-74.15429
3007,-84.1735,-84.1735
3008,-81.11578,-81.11578
3009,-83.64597,-83.64597
3010,-81.39827,-81.39827
3011,-83.93892,-83.93892
3012,-83.40573,-83.40573
3013,-82.24155,-82.24155
3014,-82.1334,-82.1334
3015,-81.96845,-81.96845
3016,-80.54558,-80.54558
3017,-82.82491,-82.82491
3018,-81.99847,-81.99847
3019,-83.43667,-83.43667
3020,-81.99955,-81.99955
3021,-81.26559,-81.26559
3022,-82.21939,-82.21939
3023,-81.82391,-81.82391
3024,-81.02917,-81.02917
3025,-81.28671,-81.28671
3026,-81.38112,-81.38112
3027,-81.32425,-81.32425
3028,-81.1414,-81.1414
3029,-81.3741,-81.3741
3030,-84.48506,-84.48506
3031,-82.64864,-82.64864
3032,-83.18179,-83.18179
3033,-81.34993,-81.34993
3034,-83.44371,-83.44371
3035,-82.3997,-82.3997
3036,-81.25576,-81.25576
3037,-81.5693,-81.5693
3038,-81.1455,-81.1455
3039,-80.62124,-80.62124
3040,-81.22745,-81.22745
3041,-80.89606,-80.89606
3042,-80.64211,-80.64211
3043,-80.59236,-80.59236
3044,-82.12263,-82.12263
3045,-81.37181,-81.37181
3046,-80.67828,-80.67828
3047,-81.40079,-81.40079
3048,-82.6353,-82.6353
3049,-81.49697,-81.49697
3050,-81.2558,-81.2558
3051,-82.27037,-82.27037
3052,-84.15971,-84.15971
3053,-83.12916,-83.12916
3054,-82.41861,-82.41861
3055,-82.38627,-82.38627
3056,-81.57021,-81.57021
3057,-80.57396,-80.57396
3058,-81.47081,-81.47081
3059,-83.56088,-83.56088
3060,-81.33134,-81.33134
3061,-84.36754,-84.36754
3062,-81.56152,-81.56152
3063,-83.06977,-83.06977
3064,-81.28275,-81.28275
3065,-81.52101,-81.52101
3066,-81.27506,-81.27506
3067,-81.5518,-81.5518
3068,-80.616,-80.616
3069,-82.79665,-82.79665
3070,-81.27147,-81.27147
3071,-81.1188,-81.1188
3072,-81.20422,-81.20422
3073,-81.60838,-81.60838
3074,-81.3654,-81.3654
3075,-89.34647,-89.34647
3076,-81.32337,-81.32337
3077,-80.85832,-80.85832
3078,-80.90944,-80.90944
3079,-84.1317,-84.1317
3080,-81.37085,-81.37085
3081,-83.12891,-83.12891
3082,-82.63536,-82.63536
3083,-81.64181,-81.64181
3084,-40544270.0,-40544270.0
3085,-81.26729,-81.26729
3086,-80.84143,-80.84143
3087,-83.40022,-83.40022
3088,-81.11617,-81.11617
3089,-81.36305,-81.36305
3090,-81.4936,-81.4936
3091,-82.34181,-82.34181
3092,-81.03764,-81.03764
3093,-80.98022,-80.98022
3094,-83.7278,-83.7278
3095,-80.14099,-80.14099
3096,-82.14194,-82.14194
3097,-81.50403,-81.50403
3098,-81.91616,-81.91616
3099,-82.07824,-82.07824
3100,-82.16943,-82.16943
3101,-83.07492,-83.07492
3102,-82.14536,-82.14536
3103,-83.02551,-83.02551
3104,-80.96186,-80.96186
3105,-84.51192,-84.51192
3106,-80.61996,-80.61996
3107,-84.08533,-84.08533
3108,-81.5168,-81.5168
3109,-82.36591,-82.36591
3110,-84.14354,-84.14354
3111,-82.29642,-82.29642
3112,-82.13298,-82.13298
3113,-95.04778,-95.04778
3114,-99.81514,-99.81514
3115,-94.93722,-94.93722
3116,-94.63111,-94.63111
3117,-97.24139,-97.24139
3118,-94.92667,-94.92667
3119,-95.34111,-95.34111
3120,-94.96639,-94.96639
3121,-94.70278,-94.70278
3122,-94.60042,-94.60042
3123,-94.91928,-94.91928
3124,-94.685,-94.685
3125,-94.575,-94.575
3126,-94.98001,-94.98001
3127,-94.7264,-94.7264
3128,-94.7297,-94.7297
3129,-94.49968,-94.49968
3130,-99.0,-99.0
3131,-95.11875,-95.11875
3132,-98.24586,-98.24586
3133,-94.66875,-94.66875
3134,-94.77699,-94.77699
3135,-95.2419,-95.2419
3136,-99.93007,-99.93007
3137,-122.3755,-122.3755
3138,-122.4808,-122.4808
3139,-123.9599,-123.9599
3140,-123.466,-123.466
3141,-119.6389,-119.6389
3142,-122.2777,-122.2777
3143,-123.455,-123.455
3144,-121.3815,-121.3815
3145,-122.275,-122.275
3146,-122.1647,-122.1647
3147,-122.1631,-122.1631
3148,-123.7718,-123.7718
3149,-121.7745,-121.7745
3150,-122.0833,-122.0833
3151,-122.3057,-122.3057
3152,-121.7115,-121.7115
3153,-122.3759,-122.3759
3154,-122.7465,-122.7465
3155,-123.6664,-123.6664
3156,-123.625,-123.625
3157,-123.3724,-123.3724
3158,-123.3601,-123.3601
3159,-123.4911,-123.4911
3160,-123.4462,-123.4462
3161,-123.9211,-123.9211
3162,-123.3322,-123.3322
3163,-122.2328,-122.2328
3164,-121.8214,-121.8214
3165,-122.5674,-122.5674
3166,-122.2487,-122.2487
3167,-121.5684,-121.5684
3168,-122.2728,-122.2728
3169,-118.6131,-118.6131
3170,-121.886,-121.886
3171,-121.8165,-121.8165
3172,-118.8215,-118.8215
3173,-123.4043,-123.4043
3174,-123.6481,-123.6481
3175,-123.5792,-123.5792
3176,-123.2665,-123.2665
3177,-122.8494,-122.8494
3178,-122.7789,-122.7789
3179,-121.3338,-121.3338
3180,-118.5908,-118.5908
3181,-121.8829,-121.8829
3182,-124.0255,-124.0255
3183,-123.296,-123.296
3184,-121.6347,-121.6347
3185,-121.424,-121.424
3186,-121.6444,-121.6444
3187,-122.3803,-122.3803
3188,-123.5834,-123.5834
3189,-122.8042,-122.8042
3190,-122.9546,-122.9546
3191,-124.3688,-124.3688
3192,-121.9683,-121.9683
3193,-122.4,-122.4
3194,-122.5541,-122.5541
3195,-123.5417,-123.5417
3196,-120.2782,-120.2782
3197,-118.7717,-118.7717
3198,-123.2433,-123.2433
3199,-118.0603,-118.0603
3200,-122.0449,-122.0449
3201,-124.426,-124.426
3202,-122.1874,-122.1874
3203,-122.277,-122.277
3204,-121.9446,-121.9446
3205,-121.9547,-121.9547
3206,-123.3333,-123.3333
3207,-118.5518,-118.5518
3208,-118.5658,-118.5658
3209,-122.7875,-122.7875
3210,-121.9531,-121.9531
3211,-123.2675,-123.2675
3212,-121.5134,-121.5134
3213,-123.4573,-123.4573
3214,-117.925,-117.925
3215,-123.2916,-123.2916
3216,-123.75,-123.75
3217,-123.5036,-123.5036
3218,-122.8887,-122.8887
3219,-123.5524,-123.5524
3220,-118.0891,-118.0891
3221,-121.3866,-121.3866
3222,-118.83,-118.83
3223,-123.3973,-123.3973
3224,-121.7828,-121.7828
3225,-117.7273,-117.7273
3226,-121.4705,-121.4705
3227,-122.1032,-122.1032
3228,-123.6113,-123.6113
3229,-122.9343,-122.9343
3230,-79.3178,-79.3178
3231,-78.39445,-78.39445
3232,-77.7011,-77.7011
3233,-80.19804,-80.19804
3234,-77.62407,-77.62407
3235,-77.99314,-77.99314
3236,-75.9799,-75.9799
3237,-78.52589,-78.52589
3238,-79.8944,-79.8944
3239,-78.04547,-78.04547
3240,-76.2074,-76.2074
3241,-76.04183,-76.04183
3242,-75.23662,-75.23662
3243,-80.12229,-80.12229
3244,-80.07443,-80.07443
3245,-78.93985,-78.93985
3246,-80.25645,-80.25645
3247,-75.74288,-75.74288
3248,-71.58906,-71.58906
3249,-71.74425,-71.74425
3250,-80.80685,-80.80685
3251,-80.65645,-80.65645
3252,-81.861,-81.861
3253,-81.396,-81.396
3254,-79.884,-79.884
3255,-78.3829,-78.3829
3256,-82.82005,-82.82005
3257,-80.559,-80.559
3258,-80.95958,-80.95958
3259,-80.45451,-80.45451
3260,-82.7962,-82.7962
3261,-103.6183,-103.6183
3262,-89.91499,-89.91499
3263,-88.65445,-88.65445
3264,-89.3808,-89.3808
3265,-82.98764,-82.98764
3266,-86.9094,-86.9094
3267,-88.30945,-88.30945
3268,-88.76775,-88.76775
3269,-86.36485,-86.36485
3270,-83.73153,-83.73153
3271,-83.3626,-83.3626
3272,-89.94,-89.94
3273,-83.47566,-83.47566
3274,-84.05056,-84.05056
3275,-85.75014,-85.75014
3276,-85.02585,-85.02585
3277,-89.7735,-89.7735
3278,-87.2352,-87.2352
3279,-83.21461,-83.21461
3280,-87.2932,-87.2932
3281,-86.2011,-86.2011
3282,-84.8215,-84.8215
3283,-82.3045,-82.3045
3284,-84.85902,-84.85902
3285,-87.44963,-87.44963
3286,-89.0912,-89.0912
3287,-82.31094,-82.31094
3288,-86.9803,-86.9803
3289,-83.92841,-83.92841
3290,-87.0886,-87.0886
3291,-87.8084,-87.8084
3292,-83.918,-83.918
3293,-89.35205,-89.35205
3294,-95.77,-95.77
3295,-101.5361,-101.5361
3296,-93.87194,-93.87194
3297,-98.03083,-98.03083
3298,-94.11611,-94.11611
3299,-96.55,-96.55
3300,-94.25556,-94.25556
3301,-97.06667,-97.06667
3302,-96.80417,-96.80417
3303,-96.69583,-96.69583
3304,-96.53,-96.53
3305,-94.81806,-94.81806
3306,-95.70861,-95.70861
3307,-94.33334,-94.33334
3308,-95.68333,-95.68333
3309,-95.62861,-95.62861
3310,-94.20695,-94.20695
3311,-96.96333,-96.96333
3312,-97.81083,-97.81083
3313,-100.8361,-100.8361
3314,-98.05,-98.05
3315,-96.27306,-96.27306
3316,-95.58334,-95.58334
3317,-95.54278,-95.54278
3318,-95.24917,-95.24917
3319,-94.86833,-94.86833
3320,-95.41817,-95.41817
3321,-100.5167,-100.5167
3322,-94.37361,-94.37361
3323,-94.6,-94.6
3324,-96.2,-96.2
3325,-96.04472,-96.04472
3326,-98.38333,-98.38333
3327,-93.68333,-93.68333
3328,-95.71278,-95.71278
3329,-95.36166,-95.36166
3330,-100.4104,-100.4104
3331,-96.59167,-96.59167
3332,-95.12305,-95.12305
3333,-93.89,-93.89
3334,-94.58,-94.58
3335,-94.66653,-94.66653
3336,-95.5,-95.5
3337,-95.13,-95.13
3338,-93.97194,-93.97194
3339,-95.47556,-95.47556
3340,-95.77908,-95.77908
3341,-100.545,-100.545
3342,-95.20691,-95.20691
3343,-97.59946,-97.59946
3344,-100.4219,-100.4219
3345,-98.34489,-98.34489
3346,-98.53998,-98.53998
3347,-95.75645,-95.75645
3348,-97.03784,-97.03784
3349,-95.92831,-95.92831
3350,-96.76199,-96.76199
3351,-97.02299,-97.02299
3352,-94.52925,-94.52925
3353,-97.815,-97.815
3354,-97.445,-97.445
3355,-98.0,-98.0
3356,-97.47971,-97.47971
3357,-94.04529,-94.04529
3358,-98.15556,-98.15556
3359,-98.56143,-98.56143
3360,-94.20776,-94.20776
3361,-94.14799,-94.14799
3362,-94.12258,-94.12258
3363,-95.84,-95.84
3364,-98.4,-98.4
3365,-95.72607,-95.72607
3366,-97.75,-97.75
3367,-98.3,-98.3
3368,-97.52499,-97.52499
3369,-111.2186,-111.2186
3370,-111.6068,-111.6068
3371,-111.63,-111.63
3372,-110.0,-110.0
3373,-109.75,-109.75
3374,-111.23,-111.23
3375,-111.625,-111.625
3376,-109.725,-109.725
3377,-109.575,-109.575
3378,-111.5986,-111.5986
3379,-110.825,-110.825
3380,-110.9325,-110.9325
3381,-111.6149,-111.6149
3382,-110.8139,-110.8139
3383,-110.3583,-110.3583
3384,-111.5833,-111.5833
3385,-111.6956,-111.6956
3386,-111.6348,-111.6348
3387,-111.6631,-111.6631
3388,-111.1339,-111.1339
3389,-111.8189,-111.8189
3390,-111.6508,-111.6508
3391,-110.8055,-110.8055
3392,-109.3125,-109.3125
3393,-112.1402,-112.1402
3394,-79.49707,-79.49707
3395,-77.34879,-77.34879
3396,-76.77447,-76.77447
3397,-76.28729,-76.28729
3398,-82.4179,-82.4179
3399,-80.04166,-80.04166
3400,-80.8797,-80.8797
3401,-78.9279,-78.9279
3402,-79.16096,-79.16096
3403,-79.1345,-79.1345
3404,-75.6561,-75.6561
3405,-76.364,-76.364
3406,-79.14478,-79.14478
3407,-79.908,-79.908
3408,-78.193,-78.193
3409,-78.5367,-78.5367
3410,-77.90815,-77.90815
3411,-79.65548,-79.65548
3412,-77.90815,-77.90815
3413,-77.17868,-77.17868
3414,-77.2265,-77.2265
3415,-79.14795,-79.14795
3416,-76.0418,-76.0418
3417,-80.89,-80.89
3418,-77.95074,-77.95074
3419,-79.8871,-79.8871
3420,-78.02081,-78.02081
3421,-81.9107,-81.9107
3422,-79.35755,-79.35755
3423,-79.79759,-79.79759
3424,-80.36054,-80.36054
3425,-80.6275,-80.6275
3426,-79.11095,-79.11095
3427,-78.1268,-78.1268
3428,-81.62195,-81.62195
3429,-79.02109,-79.02109
3430,-73.0723,-73.0723
3431,-72.60887,-72.60887
3432,-121.8053,-121.8053
3433,-121.0922,-121.0922
3434,-117.6767,-117.6767
3435,-122.1914,-122.1914
3436,-123.1967,-123.1967
3437,-122.5386,-122.5386
3438,-121.3051,-121.3051
3439,-122.1914,-122.1914
3440,-120.5122,-120.5122
3441,-122.3442,-122.3442
3442,-121.5825,-121.5825
3443,-120.835,-120.835
3444,-120.9591,-120.9591
3445,-120.6705,-120.6705
3446,-123.5864,-123.5864
3447,-122.3353,-122.3353
3448,-122.8994,-122.8994
3449,-121.6406,-121.6406
3450,-121.6508,-121.6508
3451,-120.3,-120.3
3452,-124.053,-124.053
3453,-120.7967,-120.7967
3454,-123.6619,-123.6619
3455,-117.9486,-117.9486
3456,-121.7569,-121.7569
3457,-121.4317,-121.4317
3458,-121.5356,-121.5356
3459,-121.7565,-121.7565
3460,-120.8908,-120.8908
3461,-121.2692,-121.2692
3462,-121.2981,-121.2981
3463,-121.7731,-121.7731
3464,-122.9367,-122.9367
3465,-121.4625,-121.4625
3466,-123.2334,-123.2334
3467,-120.1075,-120.1075
3468,-117.4694,-117.4694
3469,-122.5386,-122.5386
3470,-122.7607,-122.7607
3471,-122.5789,-122.5789
3472,-121.8211,-121.8211
3473,-122.5819,-122.5819
3474,-122.4328,-122.4328
3475,-122.1967,-122.1967
3476,-121.7913,-121.7913
3477,-122.0514,-122.0514
3478,-121.8134,-121.8134
3479,-122.4133,-122.4133
3480,-122.4133,-122.4133
3481,-122.1483,-122.1483
3482,-121.1458,-121.1458
3483,-117.1153,-117.1153
3484,-121.705,-121.705
3485,-122.0874,-122.0874
3486,-122.015,-122.015
3487,-121.6594,-121.6594
3488,-121.725,-121.725
3489,-120.2758,-120.2758
3490,-122.1283,-122.1283
3491,-118.0519,-118.0519
3492,-121.0777,-121.0777
3493,-121.2764,-121.2764
3494,-121.1544,-121.1544
3495,-123.1583,-123.1583
3496,-121.8,-121.8
3497,-121.6667,-121.6667
3498,-122.4275,-122.4275
3499,-121.9697,-121.9697
3500,-122.8241,-122.8241
3501,-118.9844,-118.9844
3502,-117.6454,-117.6454
3503,-121.0638,-121.0638
3504,-121.7064,-121.7064
3505,-121.7944,-121.7944
3506,-121.8078,-121.8078
3507,-121.6278,-121.6278
3508,-122.0375,-122.0375
3509,-122.82,-122.82
3510,-122.0252,-122.0252
3511,-121.1008,-121.1008
3512,-120.319,-120.319
3513,-121.9191,-121.9191
3514,-120.718,-120.718
3515,-118.9505,-118.9505
3516,-122.2864,-122.2864
3517,-121.1692,-121.1692
3518,-124.5301,-124.5301
3519,-121.3676,-121.3676
3520,-121.9192,-121.9192
3521,-119.7023,-119.7023
3522,-123.8979,-123.8979
3523,-121.6967,-121.6967
3524,-121.5497,-121.5497
3525,-121.6606,-121.6606
3526,-123.1208,-123.1208
3527,-122.2738,-122.2738
3528,-123.4898,-123.4898
3529,-121.8864,-121.8864
3530,-122.885,-122.885
3531,-121.4454,-121.4454
3532,-122.8531,-122.8531
3533,-122.6916,-122.6916
3534,-121.5633,-121.5633
3535,-122.0262,-122.0262
3536,-121.4044,-121.4044
3537,-121.8943,-121.8943
3538,-123.7108,-123.7108
3539,-121.6669,-121.6669
3540,-122.3416,-122.3416
3541,-123.3958,-123.3958
3542,-121.7512,-121.7512
3543,-122.2985,-122.2985
3544,-121.7812,-121.7812
3545,-123.8647,-123.8647
3546,-123.7349,-123.7349
3547,-122.0247,-122.0247
3548,-121.7476,-121.7476
3549,-122.1301,-122.1301
3550,-122.2196,-122.2196
3551,-124.3324,-124.3324
3552,-123.2383,-123.2383
3553,-117.2833,-117.2833
3554,-120.2238,-120.2238
3555,-120.715,-120.715
3556,-121.3603,-121.3603
3557,-122.5926,-122.5926
3558,-123.9364,-123.9364
3559,-122.195,-122.195
3560,-121.1544,-121.1544
3561,-122.1761,-122.1761
3562,-124.1736,-124.1736
3563,-122.0297,-122.0297
3564,-121.9313,-121.9313
3565,-123.8796,-123.8796
3566,-123.8358,-123.8358
3567,-121.1958,-121.1958
3568,-121.3685,-121.3685
3569,-120.7426,-120.7426
3570,-122.3291,-122.3291
3571,-120.1611,-120.1611
3572,-117.3672,-117.3672
3573,-122.535,-122.535
3574,-123.582,-123.582
3575,-121.5775,-121.5775
3576,-123.2008,-123.2008
3577,-119.0802,-119.0802
3578,-121.5777,-121.5777
3579,-119.7595,-119.7595
3580,-123.1976,-123.1976
3581,-119.5423,-119.5423
3582,-120.1611,-120.1611
3583,-121.4844,-121.4844
3584,-122.2612,-122.2612
3585,-167.131,-167.131
3586,-122.9316,-122.9316
3587,-119.187,-119.187
3588,-122.105,-122.105
3589,-121.8221,-121.8221
3590,-122.6893,-122.6893
3591,-122.0467,-122.0467
3592,-122.1931,-122.1931
3593,-121.8738,-121.8738
3594,-121.45,-121.45
3595,-121.6738,-121.6738
3596,-122.5377,-122.5377
3597,-121.905,-121.905
3598,-121.5354,-121.5354
3599,-122.9539,-122.9539
3600,-121.9677,-121.9677
3601,-123.6886,-123.6886
3602,-121.4821,-121.4821
3603,-122.8665,-122.8665
3604,-61921560.0,-61921560.0
3605,-123.2349,-123.2349
3606,-123.9878,-123.9878
3607,-122.2484,-122.2484
3608,-122.0303,-122.0303
3609,-121.9563,-121.9563
3610,-121.936,-121.936
3611,-122.3574,-122.3574
3612,-121.6321,-121.6321
3613,-121.718,-121.718
3614,-123.0533,-123.0533
3615,-122.5089,-122.5089
3616,-118.5905,-118.5905
3617,-121.851,-121.851
3618,-122.6361,-122.6361
