,address,city,cuisines,latitude,longitude,name,postalcode,websites
3344,20 W 6th St,Tempe,Mexican,33.424516345,-111.940992194,Z'Tejas Mexican Restaurant and Grill,85281,"http://ztejas.com,http://www.ztejas.com"
3345,20 W 6th St,Tempe,Mexican,33.424516345,-111.940992194,Z'Tejas Mexican Restaurant and Grill,85281,"http://ztejas.com,http://www.ztejas.com"
3346,514 S Smith Ave,Corona,Mexican,33.879498,-117.59472,El Chivazo Salvadorian Mexican Restaurant,92882,
3347,514 S Smith Ave,Corona,Mexican,33.879498,-117.59472,El Chivazo Salvadorian Mexican Restaurant,92882,
3348,514 S Smith Ave,Corona,Mexican,33.879498,-117.59472,El Chivazo Salvadorian Mexican Restaurant,92882,
3362,26811 Aliso Creek Rd,Aliso Viejo,Mexican,33.57357,-117.72395,Sharky's Woodfired Mexican Grill,92656,http://sharkys.com
3363,26811 Aliso Creek Rd,Aliso Viejo,Mexican,33.57357,-117.72395,Sharky's Woodfired Mexican Grill,92656,http://sharkys.com
3364,26811 Aliso Creek Rd,Aliso Viejo,Mexican,33.57357,-117.72395,Sharky's Woodfired Mexican Grill,92656,http://sharkys.com
3365,9425 Fredericksburg Rd,San Antonio,Mexican Restaurants,29.525063,-98.57472,La Terraza Mexican Restaurant,78240,http://www.laterrazadejalisco.com
3366,9425 Fredericksburg Rd,San Antonio,Mexican Restaurants,29.525063,-98.57472,La Terraza Mexican Restaurant,78240,http://www.laterrazadejalisco.com
3367,9425 Fredericksburg Rd,San Antonio,Mexican Restaurants,29.525063,-98.57472,La Terraza Mexican Restaurant,78240,http://www.laterrazadejalisco.com
3368,5090 Pga Blvd,Palm Beach Gardens,Mexican / Southwestern,26.838401,-80.114171,Rocco's Tacos & Tequila Bar - Pga,33418,http://www.roccostacos.com/
3369,5090 Pga Blvd,Palm Beach Gardens,Mexican / Southwestern,26.838401,-80.114171,Rocco's Tacos & Tequila Bar - Pga,33418,http://www.roccostacos.com/
3370,5090 Pga Blvd,Palm Beach Gardens,Mexican / Southwestern,26.838401,-80.114171,Rocco's Tacos & Tequila Bar - Pga,33418,http://www.roccostacos.com/
3371,5090 Pga Blvd,Palm Beach Gardens,Mexican / Southwestern,26.838401,-80.114171,Rocco's Tacos & Tequila Bar - Pga,33418,http://www.roccostacos.com/
3372,5090 Pga Blvd,Palm Beach Gardens,Mexican / Southwestern,26.838401,-80.114171,Rocco's Tacos & Tequila Bar - Pga,33418,http://www.roccostacos.com/
3395,2820 Greenville Ave,Dallas,Mexican,32.823715,-96.769982,Quesa-D-Ya's,75206,http://quesa-d-yas.com
3396,2820 Greenville Ave,Dallas,Mexican,32.823715,-96.769982,Quesa-D-Ya's,75206,http://quesa-d-yas.com
3397,2820 Greenville Ave,Dallas,Mexican,32.823715,-96.769982,Quesa-D-Ya's,75206,http://quesa-d-yas.com
3408,200 N Mangum St,Durham,Mexican,35.995645,-78.899877,Dos Perros,27701,"http://dosperrosrestaurant.com/,http://dosperrosrestaurant.com"
3409,200 N Mangum St,Durham,Mexican,35.995645,-78.899877,Dos Perros,27701,"http://dosperrosrestaurant.com/,http://dosperrosrestaurant.com"
3410,12722 S E 312th St,Auburn,Mexican Restaurants,47.323412,-122.173327,Casa Cabana,98092,http://casacabanarestaurant.com
3411,12722 S E 312th St,Auburn,Mexican Restaurants,47.323412,-122.173327,Casa Cabana,98092,http://casacabanarestaurant.com
3412,12722 S E 312th St,Auburn,Mexican Restaurants,47.323412,-122.173327,Casa Cabana,98092,http://casacabanarestaurant.com
3413,12722 S E 312th St,Auburn,Mexican Restaurants,47.323412,-122.173327,Casa Cabana,98092,http://casacabanarestaurant.com
3414,12722 S E 312th St,Auburn,Mexican Restaurants,47.323412,-122.173327,Casa Cabana,98092,http://casacabanarestaurant.com
3450,742 W Center St,Midvale,Mexican Restaurants,40.610588,-111.91129,La Chaca Mexican Grill,84047,http://www.lachacagrill.com
3451,7468 W Sand Lake Rd,Orlando,Mexican / Southwestern,28.449906,-81.484577,Rocco's Tacos & Tequila Bar - Orlando,32819,http://www.roccostacos.com/
3452,7468 W Sand Lake Rd,Orlando,Mexican / Southwestern,28.449906,-81.484577,Rocco's Tacos & Tequila Bar - Orlando,32819,http://www.roccostacos.com/
3453,7468 W Sand Lake Rd,Orlando,Mexican / Southwestern,28.449906,-81.484577,Rocco's Tacos & Tequila Bar - Orlando,32819,http://www.roccostacos.com/
3454,7468 W Sand Lake Rd,Orlando,Mexican / Southwestern,28.449906,-81.484577,Rocco's Tacos & Tequila Bar - Orlando,32819,http://www.roccostacos.com/
3455,7468 W Sand Lake Rd,Orlando,Mexican / Southwestern,28.449906,-81.484577,Rocco's Tacos & Tequila Bar - Orlando,32819,http://www.roccostacos.com/
3480,350 Cambridge Rd,Woburn,Mexican,42.46044,-71.165173,Masa Taqueria and Tequila Bar - Permanently Closed,1801,http://www.masawoburn.com/
3481,350 Cambridge Rd,Woburn,Mexican,42.46044,-71.165173,Masa Taqueria and Tequila Bar - Permanently Closed,1801,http://www.masawoburn.com/
3482,350 Cambridge Rd,Woburn,Mexican,42.46044,-71.165173,Masa Taqueria and Tequila Bar - Permanently Closed,1801,http://www.masawoburn.com/
3483,2196 Lee Rd,Cleveland,Mexican / Southwestern,41.5,-81.565,Lopez Southwest Kitchen,44118,http://www.lopezonlee.com/
3484,2196 Lee Rd,Cleveland,Mexican / Southwestern,41.5,-81.565,Lopez Southwest Kitchen,44118,http://www.lopezonlee.com/
3485,505 Fore St,Portland,Mexican / Southwestern,43.654951,-70.256837,Zapoteca,4101,http://www.zapotecarestaurant.com/
3486,505 Fore St,Portland,Mexican / Southwestern,43.654951,-70.256837,Zapoteca,4101,http://www.zapotecarestaurant.com/
3487,505 Fore St,Portland,Mexican / Southwestern,43.654951,-70.256837,Zapoteca,4101,http://www.zapotecarestaurant.com/
3488,505 Fore St,Portland,Mexican / Southwestern,43.654951,-70.256837,Zapoteca,4101,http://www.zapotecarestaurant.com/
3489,505 Fore St,Portland,Mexican / Southwestern,43.654951,-70.256837,Zapoteca,4101,http://www.zapotecarestaurant.com/
3529,3200 Fillmore St,San Francisco,Mexican,37.799187,-122.435658,Sabrosa,94123,http://www.sabrosasf.com/
3530,3200 Fillmore St,San Francisco,Mexican,37.799187,-122.435658,Sabrosa,94123,http://www.sabrosasf.com/
3531,3200 Fillmore St,San Francisco,Mexican,37.799187,-122.435658,Sabrosa,94123,http://www.sabrosasf.com/
3532,3200 Fillmore St,San Francisco,Mexican,37.799187,-122.435658,Sabrosa,94123,http://www.sabrosasf.com/
3550,25435 Fm 2978 Rd,Tomball,Latin American Restaurants,30.130817,-95.595924,Dumass Taco,77375,"http://www.dumasstaco.com,http://dumasstaco.com"
3551,25435 Fm 2978 Rd,Tomball,Latin American Restaurants,30.130817,-95.595924,Dumass Taco,77375,"http://www.dumasstaco.com,http://dumasstaco.com"
3552,25435 Fm 2978 Rd,Tomball,Latin American Restaurants,30.130817,-95.595924,Dumass Taco,77375,"http://www.dumasstaco.com,http://dumasstaco.com"
3553,25435 Fm 2978 Rd,Tomball,Latin American Restaurants,30.130817,-95.595924,Dumass Taco,77375,"http://www.dumasstaco.com,http://dumasstaco.com"
3554,25435 Fm 2978 Rd,Tomball,Latin American Restaurants,30.130817,-95.595924,Dumass Taco,77375,"http://www.dumasstaco.com,http://dumasstaco.com"
3608,100 Berkeley Sq,Berkeley,Mexican Restaurants,37.871059253,-122.268079519,Original Pollo's,94704,http://originalpollo.com
3622,3501 W Beverly Blvd,Montebello,Mexican Restaurants,34.02479,-118.14146,Taco Village,90640,
3623,3501 W Beverly Blvd,Montebello,Mexican Restaurants,34.02479,-118.14146,Taco Village,90640,
3624,3501 W Beverly Blvd,Montebello,Mexican Restaurants,34.02479,-118.14146,Taco Village,90640,
3625,185 E Glendale Ave,Sparks,Mexican Restaurants,39.52741,-119.74063,La Rioja,89431,http://www.lariojamexican.com
3626,185 E Glendale Ave,Sparks,Mexican Restaurants,39.52741,-119.74063,La Rioja,89431,http://www.lariojamexican.com
3627,185 E Glendale Ave,Sparks,Mexican Restaurants,39.52741,-119.74063,La Rioja,89431,http://www.lariojamexican.com
3634,2926 S Grand Blvd,Spokane,Mexican Restaurants,47.627914,-117.401794,Slick Rock Burrito,99203,http://slickrockburrito.com
3635,2926 S Grand Blvd,Spokane,Mexican Restaurants,47.627914,-117.401794,Slick Rock Burrito,99203,http://slickrockburrito.com
3636,2926 S Grand Blvd,Spokane,Mexican Restaurants,47.627914,-117.401794,Slick Rock Burrito,99203,http://slickrockburrito.com
3637,2926 S Grand Blvd,Spokane,Mexican Restaurants,47.627914,-117.401794,Slick Rock Burrito,99203,http://slickrockburrito.com
3638,2926 S Grand Blvd,Spokane,Mexican Restaurants,47.627914,-117.401794,Slick Rock Burrito,99203,http://slickrockburrito.com
3658,4900 Bergenline Ave,Union City,Mexican Restaurants,40.78226,-74.02135,Charritos Restaurant,7087,
3659,4900 Bergenline Ave,Union City,Mexican Restaurants,40.78226,-74.02135,Charritos Restaurant,7087,
3660,4900 Bergenline Ave,Union City,Mexican Restaurants,40.78226,-74.02135,Charritos Restaurant,7087,
3661,4900 Bergenline Ave,Union City,Mexican Restaurants,40.78226,-74.02135,Charritos Restaurant,7087,
3662,3420 Valley Plaza Pkwy,Ft Mitchell,Mexican,39.03643,-84.5344,M I Tierra Mexican Restaurant,41017,
3663,3420 Valley Plaza Pkwy,Ft Mitchell,Mexican,39.03643,-84.5344,M I Tierra Mexican Restaurant,41017,
3664,175 Putnam Pike,Johnston,Mexican Restaurants,41.865927,-71.499995966,CancÃºn Family Mexican Restaurant,2919,http://www.cancunfamilyrestaurant.com
3665,175 Putnam Pike,Johnston,Mexican Restaurants,41.865927,-71.499995966,CancÃºn Family Mexican Restaurant,2919,http://www.cancunfamilyrestaurant.com
3666,175 Putnam Pike,Johnston,Mexican Restaurants,41.865927,-71.499995966,CancÃºn Family Mexican Restaurant,2919,http://www.cancunfamilyrestaurant.com
3667,931 Tahoe Blvd,Incline Village,Mexican,39.249084,-119.94852,Hacienda De La Sierra,89451,http://haciendaincline.com
3668,25 Knob Rd,Mount Pocono,Latin American Restaurants,41.1189693,-75.352523,Mi Casa Restaurant,18344,http://micasapoconos.com
3669,25 Knob Rd,Mount Pocono,Latin American Restaurants,41.1189693,-75.352523,Mi Casa Restaurant,18344,http://micasapoconos.com
3670,539 N Montebello Blvd,Montebello,Mexican Restaurants,34.018546,-118.106021,Juan Great Fiesta,90640,http://www.juangreatfiesta.com
3671,539 N Montebello Blvd,Montebello,Mexican Restaurants,34.018546,-118.106021,Juan Great Fiesta,90640,http://www.juangreatfiesta.com
3709,137 SE H St,Grants Pass,Mexican,42.437755465,-123.326742053,Taqueria Mexico,97526,
3710,137 SE H St,Grants Pass,Mexican,42.437755465,-123.326742053,Taqueria Mexico,97526,
3711,137 SE H St,Grants Pass,Mexican,42.437755465,-123.326742053,Taqueria Mexico,97526,
3727,1145 Lincoln Ave,San Jose,Latin American Restaurants,37.30745243,-121.900987029,Aqui Cal-Mex,95125,http://www.aquicalmex.com
3728,500 S Guadalupe St,Santa Fe,Mexican Restaurants,35.68359,-105.94644,Tomasita's,87501,http://tomasitas.com
3729,500 S Guadalupe St,Santa Fe,Mexican Restaurants,35.68359,-105.94644,Tomasita's,87501,http://tomasitas.com
3730,500 S Guadalupe St,Santa Fe,Mexican Restaurants,35.68359,-105.94644,Tomasita's,87501,http://tomasitas.com
3731,500 S Guadalupe St,Santa Fe,Mexican Restaurants,35.68359,-105.94644,Tomasita's,87501,http://tomasitas.com
3791,854 N Garfield Ave,Montebello,Latin American Restaurants,34.031252482,-118.128786207,La Costa Restaurant,90640,http://lacostarestaurant.com
3792,854 N Garfield Ave,Montebello,Latin American Restaurants,34.031252482,-118.128786207,La Costa Restaurant,90640,http://lacostarestaurant.com
3793,854 N Garfield Ave,Montebello,Latin American Restaurants,34.031252482,-118.128786207,La Costa Restaurant,90640,http://lacostarestaurant.com
3794,854 N Garfield Ave,Montebello,Latin American Restaurants,34.031252482,-118.128786207,La Costa Restaurant,90640,http://lacostarestaurant.com
3795,854 N Garfield Ave,Montebello,Latin American Restaurants,34.031252482,-118.128786207,La Costa Restaurant,90640,http://lacostarestaurant.com
3830,1760 W Bayshore Rd,Palo Alto,Mexican,37.457268,-122.136357,Three Brothers Tacos,94303,
3842,634 Julia St,New Orleans,Mexican,29.945787198,-90.071427226,La Casita,70130,http://eatlacasita.com
3843,634 Julia St,New Orleans,Mexican,29.945787198,-90.071427226,La Casita,70130,http://eatlacasita.com
3858,1031 E Fairview Ave,Montgomery,Latin American Restaurants,32.352283,-86.291229,El Rey Burrito Lounge,36106,http://burritolounge.com
3859,2397 Lincoln Ave,Altadena,"Latin American Restaurants,Mexican",34.186817,-118.15971,Mota's Mexican Restaurant,91001,
3860,2397 Lincoln Ave,Altadena,"Latin American Restaurants,Mexican",34.186817,-118.15971,Mota's Mexican Restaurant,91001,
3861,2397 Lincoln Ave,Altadena,"Latin American Restaurants,Mexican",34.186817,-118.15971,Mota's Mexican Restaurant,91001,
3862,2397 Lincoln Ave,Altadena,"Latin American Restaurants,Mexican",34.186817,-118.15971,Mota's Mexican Restaurant,91001,
3863,2397 Lincoln Ave,Altadena,"Latin American Restaurants,Mexican",34.186817,-118.15971,Mota's Mexican Restaurant,91001,
3864,511 S Addison Rd,Addison,Latin American Restaurants,41.9178,-87.98863,Taqueria La Herradura,60101,http://www.taquerialaherraduraaddison.com
3865,511 S Addison Rd,Addison,Latin American Restaurants,41.9178,-87.98863,Taqueria La Herradura,60101,http://www.taquerialaherraduraaddison.com
3866,511 S Addison Rd,Addison,Latin American Restaurants,41.9178,-87.98863,Taqueria La Herradura,60101,http://www.taquerialaherraduraaddison.com
3867,511 S Addison Rd,Addison,Latin American Restaurants,41.9178,-87.98863,Taqueria La Herradura,60101,http://www.taquerialaherraduraaddison.com
3868,1319 King St,Alexandria,Latin American Restaurants,38.806037675,-77.054475957,Rock It Grill,22314,http://rockitgrill-hub.com
3869,1319 King St,Alexandria,Latin American Restaurants,38.806037675,-77.054475957,Rock It Grill,22314,http://rockitgrill-hub.com
3870,909 W Magnolia Ave,Fort Worth,Mexican,32.730463645,-97.334000167,Yucatan Taco Stand,76104,"http://yucatantacostand1.com,http://www.yucatantacostand1.com"
3871,2500 W 51st St,Chicago,Latin American Restaurants,41.80137,-87.68689,Taqueria Jamay,60632,http://taqueria-jamay.dinehere.us
3885,930 E Campbell Rd,Richardson,Mexican Restaurants,32.97527,-96.70935,Taco Ocho,75081,http://www.tacoocho.com
3896,7834 E 96th St,Fishers,Mexican Restaurants,39.92718,-86.03034,Tijuana Flats,46038,http://tijuanaflats.com
3897,7834 E 96th St,Fishers,Mexican Restaurants,39.92718,-86.03034,Tijuana Flats,46038,http://tijuanaflats.com
3898,7834 E 96th St,Fishers,Mexican Restaurants,39.92718,-86.03034,Tijuana Flats,46038,http://tijuanaflats.com
3899,15214 Hawthorne Blvd,Lawndale,Latin American Restaurants,33.89287,-118.35237,Mar De Oro Restaurant,90260,http://www.mardeororestaurant.com
3900,15214 Hawthorne Blvd,Lawndale,Latin American Restaurants,33.89287,-118.35237,Mar De Oro Restaurant,90260,http://www.mardeororestaurant.com
3901,15214 Hawthorne Blvd,Lawndale,Latin American Restaurants,33.89287,-118.35237,Mar De Oro Restaurant,90260,http://www.mardeororestaurant.com
3902,1616 Webster St,Oakland,Mexican Restaurants,37.805153,-122.267685,Happy Burrito,94612,http://www.happyburrito-webster.dinehere.us
3903,456 Foothill Blvd,La Canada Flintridge,"Mexican,Latin American Restaurants",34.199307,-118.18936,Taco Deli,91011,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJhgEQxexchcsR4ZsCbUb2D55jKPhYbD99o3m8-G0QVrGyG4gqbiAGNGDSrFx01GxSKrrsim6HMPwAh4q7ovaiANWtUKDJmM4_oFjiIahS7CepLbT-Kq5ESA3UMeWqOvOe4hHAO-xsQJFbJ0SsUlMsSPOjdO-mSv5VdnpX9sbSx_TcIcMHyr-p8vLAKpbwykL0_juzakgAcXZCvhBpCWCtnUOz_-iJfqsLV2l4E7lBBQT1_e7nRMm3oDmVdWuyjs7jmHZ-m7o6aTqtcCXOHdc2H6VFMZF0fZFSI3xO9p7Fuz0gmPgHdhfS5TDotW2y1QTzXeQuDJ7qTc4SP7NfkEnJ7z-1w2ugG6Pq&placement=listing_profile&cs_user=unknown&cs_session=8d111d3f74c514c75de2bc6c634c3e3977e48578,http://www.tacodeli.com"
3904,456 Foothill Blvd,La Canada Flintridge,"Mexican,Latin American Restaurants",34.199307,-118.18936,Taco Deli,91011,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJhgEQxexchcsR4ZsCbUb2D55jKPhYbD99o3m8-G0QVrGyG4gqbiAGNGDSrFx01GxSKrrsim6HMPwAh4q7ovaiANWtUKDJmM4_oFjiIahS7CepLbT-Kq5ESA3UMeWqOvOe4hHAO-xsQJFbJ0SsUlMsSPOjdO-mSv5VdnpX9sbSx_TcIcMHyr-p8vLAKpbwykL0_juzakgAcXZCvhBpCWCtnUOz_-iJfqsLV2l4E7lBBQT1_e7nRMm3oDmVdWuyjs7jmHZ-m7o6aTqtcCXOHdc2H6VFMZF0fZFSI3xO9p7Fuz0gmPgHdhfS5TDotW2y1QTzXeQuDJ7qTc4SP7NfkEnJ7z-1w2ugG6Pq&placement=listing_profile&cs_user=unknown&cs_session=8d111d3f74c514c75de2bc6c634c3e3977e48578,http://www.tacodeli.com"
3932,311 N 2nd St,Saint Charles,Mexican,41.916398916,-88.317772,Jalisco Tacos,60174,
3933,311 N 2nd St,Saint Charles,Mexican,41.916398916,-88.317772,Jalisco Tacos,60174,
3934,311 N 2nd St,Saint Charles,Mexican,41.916398916,-88.317772,Jalisco Tacos,60174,
3966,1440 Broadway,New York,Mexican,40.754147958,-73.986231176,Mexicue,10018,http://mexicue.com
3967,1440 Broadway,New York,Mexican,40.754147958,-73.986231176,Mexicue,10018,http://mexicue.com
3968,12198 SW Main St,Portland,Mexican Restaurants,45.431675,-122.76947,Taqueria La Fuente,97223,"http://lafuentedetigard.com,http://lafuentetigard.com"
3969,12198 SW Main St,Portland,Mexican Restaurants,45.431675,-122.76947,Taqueria La Fuente,97223,"http://lafuentedetigard.com,http://lafuentetigard.com"
3970,142 Main St,Beacon,Mexican Restaurants,41.508376438,-73.977255821,Tito Santana Taqueria,12508,http://www.tacosantana.com
3984,3837 W Caldwell Ave,Visalia,Mexican,36.2983,-119.333236,La Palapa Mexican & Seafood,93277,
3985,3837 W Caldwell Ave,Visalia,Mexican,36.2983,-119.333236,La Palapa Mexican & Seafood,93277,
3986,3837 W Caldwell Ave,Visalia,Mexican,36.2983,-119.333236,La Palapa Mexican & Seafood,93277,
3987,3837 W Caldwell Ave,Visalia,Mexican,36.2983,-119.333236,La Palapa Mexican & Seafood,93277,
4009,151 E Welbourne Ave,Winter Park,Mexican,28.597058,-81.350211,Cocina 214 ï¿½ï¿½ï¿½ A Contemporary Mexican Kitchen and Bar,32789,http://www.cocina214.com/
4010,151 E Welbourne Ave,Winter Park,Mexican,28.597058,-81.350211,Cocina 214 ï¿½ï¿½ï¿½ A Contemporary Mexican Kitchen and Bar,32789,http://www.cocina214.com/
4011,151 E Welbourne Ave,Winter Park,Mexican,28.597058,-81.350211,Cocina 214 ï¿½ï¿½ï¿½ A Contemporary Mexican Kitchen and Bar,32789,http://www.cocina214.com/
4012,151 E Welbourne Ave,Winter Park,Mexican,28.597058,-81.350211,Cocina 214 ï¿½ï¿½ï¿½ A Contemporary Mexican Kitchen and Bar,32789,http://www.cocina214.com/
4013,151 E Welbourne Ave,Winter Park,Mexican,28.597058,-81.350211,Cocina 214 ï¿½ï¿½ï¿½ A Contemporary Mexican Kitchen and Bar,32789,http://www.cocina214.com/
4015,804 S Oak Park Ave,Oak Park,Mexican,41.87399648,-87.794001798,Margaritas,60304,http://www.margaritasoakpark.com
4016,804 S Oak Park Ave,Oak Park,Mexican,41.87399648,-87.794001798,Margaritas,60304,http://www.margaritasoakpark.com
4017,804 S Oak Park Ave,Oak Park,Mexican,41.87399648,-87.794001798,Margaritas,60304,http://www.margaritasoakpark.com
4018,804 S Oak Park Ave,Oak Park,Mexican,41.87399648,-87.794001798,Margaritas,60304,http://www.margaritasoakpark.com
4021,1486 Locust Ave,Fairmont,Mexican Restaurants,39.473369899,-80.171085006,Wings Ole,26554,http://www.wingsole.com
4022,1486 Locust Ave,Fairmont,Mexican Restaurants,39.473369899,-80.171085006,Wings Ole,26554,http://www.wingsole.com
4023,1486 Locust Ave,Fairmont,Mexican Restaurants,39.473369899,-80.171085006,Wings Ole,26554,http://www.wingsole.com
4027,1712 2nd Ave,New York,"Mexican, Mexican / Southwestern",40.779509,-73.950141,Selena Rosa,10128,http://www.selenarosanyc.com/
4028,1712 2nd Ave,New York,"Mexican, Mexican / Southwestern",40.779509,-73.950141,Selena Rosa,10128,http://www.selenarosanyc.com/
4029,1712 2nd Ave,New York,"Mexican, Mexican / Southwestern",40.779509,-73.950141,Selena Rosa,10128,http://www.selenarosanyc.com/
4030,1005 Stafford Way,Yuba City,"Mexican,Take Out Restaurants",39.14290095,-121.627571694,El Zarape Restaurant,95991,http://www.elzarapeyc.com
4031,1005 Stafford Way,Yuba City,"Mexican,Take Out Restaurants",39.14290095,-121.627571694,El Zarape Restaurant,95991,http://www.elzarapeyc.com
4032,1005 Stafford Way,Yuba City,"Mexican,Take Out Restaurants",39.14290095,-121.627571694,El Zarape Restaurant,95991,http://www.elzarapeyc.com
4033,1005 Stafford Way,Yuba City,"Mexican,Take Out Restaurants",39.14290095,-121.627571694,El Zarape Restaurant,95991,http://www.elzarapeyc.com
4069,330 S W 43rd St,Renton,Mexican Restaurants,47.441124,-122.22192,Taco Del Rey,98057,http://tacodelrey.net
4070,708 W Grant Rd,Tucson,Mexican Restaurants,32.250305,-110.98246,Taquerï¿½ï¿½a Juanitos,85705,http://taqueriajuanitos.com
4071,708 W Grant Rd,Tucson,Mexican Restaurants,32.250305,-110.98246,Taquerï¿½ï¿½a Juanitos,85705,http://taqueriajuanitos.com
4072,708 W Grant Rd,Tucson,Mexican Restaurants,32.250305,-110.98246,Taquerï¿½ï¿½a Juanitos,85705,http://taqueriajuanitos.com
4073,306 Lakeside Ave,Laconia,Mexican,43.608524,-71.460625,The Crazy Gringo,3246,http://www.thecrazygringo.com
4074,306 Lakeside Ave,Laconia,Mexican,43.608524,-71.460625,The Crazy Gringo,3246,http://www.thecrazygringo.com
4082,18 Grove Ave,Verona,Mexican Restaurants,40.833252,-74.248314,Tortilla Sunrise,7044,
4083,18 Grove Ave,Verona,Mexican Restaurants,40.833252,-74.248314,Tortilla Sunrise,7044,
4084,18 Grove Ave,Verona,Mexican Restaurants,40.833252,-74.248314,Tortilla Sunrise,7044,
4085,18 Grove Ave,Verona,Mexican Restaurants,40.833252,-74.248314,Tortilla Sunrise,7044,
4086,18 Grove Ave,Verona,Mexican Restaurants,40.833252,-74.248314,Tortilla Sunrise,7044,
4094,575 W 5th St,Reno,"Mexican Restaurants,Mexican",39.529950039,-119.822250861,Beto's Mexican Food,89503,
4095,575 W 5th St,Reno,"Mexican Restaurants,Mexican",39.529950039,-119.822250861,Beto's Mexican Food,89503,
4096,575 W 5th St,Reno,"Mexican Restaurants,Mexican",39.529950039,-119.822250861,Beto's Mexican Food,89503,
4116,810 Southwest Blvd,Kansas City,Mexican,39.08454,-94.594173,El Pueblito,64108,
4117,810 Southwest Blvd,Kansas City,Mexican,39.08454,-94.594173,El Pueblito,64108,
4118,1727 Wilson Blvd,Arlington,Mexican,38.893894,-77.07879,Guajillo Mexican Cuisine,22201,http://guajillomexican.com
4119,1727 Wilson Blvd,Arlington,Mexican,38.893894,-77.07879,Guajillo Mexican Cuisine,22201,http://guajillomexican.com
4120,344 Milan Ave,Norwalk,Mexican,41.267897466,-82.609612363,Casa Fiesta,44857,
4121,344 Milan Ave,Norwalk,Mexican,41.267897466,-82.609612363,Casa Fiesta,44857,
4122,344 Milan Ave,Norwalk,Mexican,41.267897466,-82.609612363,Casa Fiesta,44857,
4123,344 Milan Ave,Norwalk,Mexican,41.267897466,-82.609612363,Casa Fiesta,44857,
4124,344 Milan Ave,Norwalk,Mexican,41.267897466,-82.609612363,Casa Fiesta,44857,
4150,307 E Yelm Ave,Yelm,Mexican,46.940094,-122.60365,Tacos Gaby,98597,
4153,4126 W 26th St,Chicago,Latin American Restaurants,41.84421,-87.72819,Lalo's Restaurant,60623,http://www.lalos.com
4154,4126 W 26th St,Chicago,Latin American Restaurants,41.84421,-87.72819,Lalo's Restaurant,60623,http://www.lalos.com
4155,4126 W 26th St,Chicago,Latin American Restaurants,41.84421,-87.72819,Lalo's Restaurant,60623,http://www.lalos.com
4156,4126 W 26th St,Chicago,Latin American Restaurants,41.84421,-87.72819,Lalo's Restaurant,60623,http://www.lalos.com
4175,9122 S Western Ave,Oklahoma City,Mexican Restaurants,35.374899,-97.529736,Los Vaqueros,73139,http://losvaqueros.com
4176,9122 S Western Ave,Oklahoma City,Mexican Restaurants,35.374899,-97.529736,Los Vaqueros,73139,http://losvaqueros.com
4177,9122 S Western Ave,Oklahoma City,Mexican Restaurants,35.374899,-97.529736,Los Vaqueros,73139,http://losvaqueros.com
4178,9122 S Western Ave,Oklahoma City,Mexican Restaurants,35.374899,-97.529736,Los Vaqueros,73139,http://losvaqueros.com
4179,1038 E Avenida de Los Arboles,Thousand Oaks,Mexican Restaurants,34.215424,-118.86043,Manny's El Taco De Mexico,91360,http://www.ciscos.biz/Restaurants/ThousandOaks/tabid/98/Default.aspx
4180,1038 E Avenida de Los Arboles,Thousand Oaks,Mexican Restaurants,34.215424,-118.86043,Manny's El Taco De Mexico,91360,http://www.ciscos.biz/Restaurants/ThousandOaks/tabid/98/Default.aspx
4187,271 E 17th St,Costa Mesa,Mexican,33.633324,-117.91691,Caliente Southwest Grille,92627,http://www.calientesouthwest.com
4188,1515 Fairview Ave,Missoula,Mexican Restaurants,46.84615,-114.01857,Taco Sano On The South Side,59801,http://www.tacosano.net
4189,1515 Fairview Ave,Missoula,Mexican Restaurants,46.84615,-114.01857,Taco Sano On The South Side,59801,http://www.tacosano.net
4190,1515 Fairview Ave,Missoula,Mexican Restaurants,46.84615,-114.01857,Taco Sano On The South Side,59801,http://www.tacosano.net
4191,1515 Fairview Ave,Missoula,Mexican Restaurants,46.84615,-114.01857,Taco Sano On The South Side,59801,http://www.tacosano.net
4192,1515 Fairview Ave,Missoula,Mexican Restaurants,46.84615,-114.01857,Taco Sano On The South Side,59801,http://www.tacosano.net
4193,4413 Rittiman Rd,San Antonio,Mexican Restaurants,29.484085,-98.407295,Cristiana's Tacos,78218,
4194,4413 Rittiman Rd,San Antonio,Mexican Restaurants,29.484085,-98.407295,Cristiana's Tacos,78218,
4195,4413 Rittiman Rd,San Antonio,Mexican Restaurants,29.484085,-98.407295,Cristiana's Tacos,78218,
